lat,lon,month,avg,std,spike,reduction
10.5,75.5,7,27.43867268245968,1.3241156155042202,31.41101952897234,23.466325835947018
10.5,75.5,8,27.696959398185484,1.1362754944055602,31.105785881402163,24.288132914968806
10.5,75.5,9,28.570116958854168,1.0792123679907235,31.80775406282634,25.332479854881996
10.5,75.5,10,28.826781503528224,1.1168848182659048,32.17743595832594,25.47612704873051
10.5,75.5,11,28.852084460416666,1.0622975364393552,32.038977069734734,25.6651918510986
10.5,75.5,12,29.128437132560485,0.9732612514961545,32.04822088704895,26.20865337807202
10.5,76.5,1,27.98461497832661,0.867765047976887,30.587910122257274,25.38131983439595
10.5,76.5,2,29.431700450221243,0.996299747134026,32.42059969162332,26.442801208819166
10.5,76.5,3,31.01240911441532,1.0790108997858185,34.249441813772776,27.775376415057863
10.5,76.5,4,31.387961573958332,1.147133284789646,34.82936142832727,27.946561719589393
10.5,76.5,5,30.384777954637098,1.6284249647891695,35.27005284900461,25.49950306026959
10.5,76.5,6,27.674885616145833,1.7028980955557131,32.783579902812974,22.56619132947869
10.5,76.5,7,26.625306639616934,1.3415723213401025,30.65002360363724,22.600589675596627
10.5,76.5,8,26.854748690524193,1.1395432730527348,30.2733785096824,23.436118871365988
10.5,76.5,9,27.630928960937503,1.0656774843829817,30.82796141408645,24.433896507788557
10.5,76.5,10,27.599150757056453,1.168373587847381,31.104271520598594,24.09402999351431
10.5,76.5,11,27.189365242708334,1.1145703938543101,30.533076424271265,23.845654061145403
10.5,76.5,12,27.335216988407257,1.0439964105647788,30.467206220101595,24.20322775671292
10.5,77.5,1,28.345476356350805,1.0501823890627804,31.496023523539144,25.194929189162465
10.5,77.5,2,30.585041569137168,1.276116062627199,34.41338975701876,26.75669338125557
10.5,77.5,3,32.97158361945564,1.3368020599595483,36.981989799334286,28.961177439577
10.5,77.5,4,33.80306588802083,1.3930806975862862,37.982307980779694,29.623823795261973
10.5,77.5,5,33.283592875000004,1.6762818331040863,38.312438374312265,28.254747375687746
10.5,77.5,6,31.049054766666668,1.6136758221082228,35.89008223299133,26.208027300342
10.5,77.5,7,30.047915152217744,1.3683300719708567,34.15290536813031,25.942924936305175
10.5,77.5,8,30.19100539314516,1.1600185835461498,33.67106114378361,26.710949642506712
10.5,77.5,9,30.419164408333337,1.1566488987290875,33.8891111045206,26.949217712146073
10.5,77.5,10,29.41983217691532,1.4224048097123885,33.68704660605249,25.152617747778155
10.5,77.5,11,27.962315984374996,1.3362252766829843,31.970991814423947,23.953640154326045
10.5,77.5,12,27.49528352318548,1.2432039893771083,31.224895491316808,23.765671555054155
10.5,78.5,1,30.498085796370972,1.0734584686299138,33.71846120226071,27.277710390481232
10.5,78.5,2,32.5590819386062,1.255138916941478,36.324498689430634,28.793665187781762
10.5,78.5,3,34.94068825554435,1.360682461060062,39.02273563872454,30.858640872364166
10.5,78.5,4,36.423531093229165,1.429739450797598,40.71274944562196,32.13431274083637
10.5,78.5,5,37.078787774697574,1.5979321578526287,41.87258424825546,32.28499130113969
10.5,78.5,6,36.06245082291666,1.3472294806848266,40.10413926497114,32.02076238086218
10.5,78.5,7,35.17110001663306,1.356180972954401,39.23964293549626,31.10255709776986
10.5,78.5,8,34.94606460433467,1.236757856144761,38.656338172768955,31.23579103590039
10.5,78.5,9,34.352914107812495,1.2852162726420533,38.208562925738654,30.497265289886336
10.5,78.5,10,32.51585710231855,1.6647417120935977,37.51008223859934,27.521631966037756
10.5,78.5,11,30.442204398958335,1.5106355974825079,34.97411119140586,25.91029760651081
10.5,78.5,12,29.690476677419355,1.2756226719360124,33.51734469322739,25.863608661611316
10.5,79.5,1,29.768831212197583,1.0039318157936272,32.780626659578466,26.7570357648167
10.5,79.5,2,31.45057249225664,1.176227983792311,34.979256443633574,27.921888540879706
10.5,79.5,3,33.541247392641125,1.2940136814782206,37.42328843707579,29.659206348206464
10.5,79.5,4,35.1643840734375,1.3988723388733575,39.36100109005758,30.96776705681743
10.5,79.5,5,36.40981392641129,1.6470026227782588,41.35082179474607,31.468806058076513
10.5,79.5,6,36.0100450390625,1.351393736442192,40.064226248389076,31.95586382973592
10.5,79.5,7,35.108618740423395,1.3942912436839532,39.29149247147525,30.925745009371536
10.5,79.5,8,34.741509570060494,1.331056304585229,38.73467848381618,30.748340656304805
10.5,79.5,9,34.03789180572917,1.3098848110355201,37.96754623883573,30.108237372622607
10.5,79.5,10,32.18545633719758,1.7171942056020717,37.337038954003795,27.033873720391362
10.5,79.5,11,30.070661391666665,1.5311460288399845,34.66409947818662,25.477223305146712
10.5,79.5,12,29.193364511592744,1.1985237201793826,32.78893567213089,25.597793351054598
11.5,72.5,1,30.80230408417339,0.8670194491118393,33.40336243150891,28.201245736837873
11.5,72.5,2,31.411100004977875,0.9779354523717186,34.34490636209303,28.47729364786272
11.5,72.5,3,32.309437066532254,0.8600099596181587,34.88946694538673,29.72940718767778
11.5,72.5,4,32.68805781458334,0.8606468107694077,35.26999824689156,30.106117382275116
11.5,72.5,5,31.79491416784274,1.4843332285998638,36.24791385364233,27.34191448204315
11.5,72.5,6,28.552464093750004,1.6340355411147365,33.454570717094214,23.650357470405794
11.5,72.5,7,27.228981849294357,1.112348950193736,30.566028699875567,23.891934998713147
11.5,72.5,8,27.306331579133065,1.0149059693939033,30.351049487314775,24.261613670951355
11.5,72.5,9,28.373510633854167,1.0875929020947284,31.63628934013835,25.110731927569983
11.5,72.5,10,29.47748222076613,1.1837072335562384,33.02860392143484,25.926360520097415
11.5,72.5,11,30.329706557291665,1.0205350394015136,33.391311675496205,27.268101439087125
11.5,72.5,12,30.661287947580643,0.8560179413537004,33.22934177164174,28.093234123519544
11.5,75.5,1,28.84579642439516,0.8470323906549749,31.386893596360085,26.304699252430236
11.5,75.5,2,29.993812099004423,0.9594456456050077,32.87214903581945,27.115475162189398
11.5,75.5,3,31.347600307459675,0.9786774715602023,34.28363272214028,28.41156789277907
11.5,75.5,4,31.711763389062504,1.0531975027761045,34.87135589739082,28.55217088073419
11.5,75.5,5,30.664328089213708,1.6476376881711334,35.60724115372711,25.721415024700306
11.5,75.5,6,27.4060630046875,1.838744042755359,32.92229513295358,21.88983087642142
11.5,75.5,7,26.169167890624998,1.334585842138929,30.172925417041785,22.16541036420821
11.5,75.5,8,26.31776286945565,1.1566792353426811,29.787800575483693,22.847725163427604
11.5,75.5,9,27.360661446875,1.133161068665085,30.760144652870256,23.961178240879743
11.5,75.5,10,27.87666826461694,1.1315369838954776,31.27127921630337,24.482057312930507
11.5,75.5,11,28.168281416145835,1.04822201497581,31.312947461073264,25.023615371218405
11.5,75.5,12,28.36118363155242,0.9720899930170269,31.2774536106035,25.44491365250134
11.5,76.5,1,27.984194250504036,0.9909998067904303,30.957193670875327,25.011194830132744
11.5,76.5,2,29.917950269358407,1.1445264106205075,33.35152950121993,26.484371037496885
11.5,76.5,3,31.889790258064515,1.1520357504621357,35.34589750945092,28.43368300667811
11.5,76.5,4,32.331397611458335,1.2054357630711712,35.94770490067185,28.715090322244823
11.5,76.5,5,31.044682820564518,1.7310500102193789,36.237832851222656,25.85153278990638
11.5,76.5,6,27.839030517708334,1.8391497722726289,33.35647983452622,22.32158120089045
11.5,76.5,7,26.57552076108871,1.3869956892847854,30.73650782894307,22.414533693234354
11.5,76.5,8,26.778566972278227,1.1777848028782885,30.31192138091309,23.245212563643364
11.5,76.5,9,27.779339234895833,1.1491530182949536,31.226798289780692,24.331880180010973
11.5,76.5,10,27.828266886592743,1.1795267386008492,31.36684710239529,24.289686670790196
11.5,76.5,11,27.3368792078125,1.1301157753746918,30.727226533936577,23.946531881688426
11.5,76.5,12,27.172409397177418,1.0929329834176225,30.451208347430285,23.89361044692455
11.5,77.5,1,28.522498384072584,1.1162833426100631,31.871348411902773,25.173648356242396
11.5,77.5,2,30.7864856670354,1.321316598813335,34.750435463475405,26.822535870595395
11.5,77.5,3,33.107715887600804,1.3398721551274109,37.12733235298304,29.088099422218573
11.5,77.5,4,33.852328596875005,1.395634829037212,38.039233083986645,29.665424109763368
11.5,77.5,5,32.78120733467742,1.8323288908937412,38.27819400735864,27.284220661996194
11.5,77.5,6,29.83465136666667,1.7529403838267874,35.09347251814703,24.575830215186308
11.5,77.5,7,28.726187167842745,1.431697977162194,33.02128109932933,24.431093236356162
11.5,77.5,8,28.80390900302419,1.2164662029867381,32.45330761198441,25.154510394063976
11.5,77.5,9,29.497870024479166,1.1923759850159878,33.074997979527126,25.920742069431203
11.5,77.5,10,28.89437781048387,1.3833236819610222,33.04434885636694,24.744406764600804
11.5,77.5,11,27.8457927578125,1.3592183344375672,31.923447761125203,23.768137754499797
11.5,77.5,12,27.591929745463712,1.3027940105404168,31.500311777084963,23.68354771384246
11.5,78.5,1,30.48105143094758,1.1215210800140258,33.84561467098966,27.116488190905503
11.5,78.5,2,32.85817148340708,1.3917470216612338,37.03341254839078,28.682930418423375
11.5,78.5,3,35.532119548891124,1.418118401955244,39.78647475475685,31.277764343025392
11.5,78.5,4,37.0812306671875,1.4549903139246203,41.44620160896136,32.716259725413636
11.5,78.5,5,37.635596192540326,1.7703242120994078,42.94656882883855,32.3246235562421
11.5,78.5,6,36.091615596875,1.531576021384444,40.68634366102833,31.49688753272167
11.5,78.5,7,34.91689918447581,1.492905877191068,39.395616816049014,30.438181552902606
11.5,78.5,8,34.57298755947581,1.3784486946214842,38.70833364334027,30.43764147561136
11.5,78.5,9,34.079244409375,1.3696988462841297,38.18834094822739,29.97014787052261
11.5,78.5,10,32.34665828931451,1.6866438762275748,37.40658991799724,27.286726660631786
11.5,78.5,11,30.33285598802083,1.5620082820753538,35.01888083424689,25.64683114179477
11.5,78.5,12,29.49527650655242,1.3010499652295318,33.398426402241014,25.592126610863822
11.5,79.5,1,29.645426371975805,0.9773698497046871,32.57753592108987,26.713316822861742
11.5,79.5,2,31.30031688440265,1.2100483629633718,34.930461973292765,27.670171795512537
11.5,79.5,3,33.30665432913307,1.3006854241850507,37.20871060168822,29.404598056577914
11.5,79.5,4,34.994448090104164,1.4113898799189077,39.228617729860886,30.760278450347442
11.5,79.5,5,36.52576363558468,1.773831752294684,41.84725889246873,31.20426837870063
11.5,79.5,6,36.38025444947916,1.4632530384738849,40.770013564900815,31.990495334057506
11.5,79.5,7,35.41185886743952,1.4803075354856616,39.852781473896506,30.970936260982533
11.5,79.5,8,34.89893586139114,1.4417324682283623,39.22413326607622,30.573738456706053
11.5,79.5,9,34.133900266666664,1.3697541103441835,38.24316259769921,30.024637935634114
11.5,79.5,10,32.231748796370965,1.7813725639364872,37.575866488180424,26.887631104561503
11.5,79.5,11,30.076204915625,1.5451569296329268,34.71167570452378,25.44073412672622
11.5,79.5,12,29.175474083165323,1.1961658838253222,32.76397173464129,25.586976431689358
12.5,74.5,1,30.12774882409274,0.8974170858470714,32.82000008163396,27.435497566551525
12.5,74.5,2,31.110235851216814,1.011829323921952,34.14572382298267,28.074747879450957
12.5,74.5,3,32.320867497983876,0.9294670588406975,35.10926867450597,29.532466321461783
12.5,74.5,4,32.67265094166667,0.9782866859469427,35.6075109995075,29.737790883825838
12.5,74.5,5,31.458663726310483,1.6765330603244692,36.48826290728389,26.429064545337077
12.5,74.5,6,27.684059834375002,1.9306972073290416,33.476151456362125,21.891968212387876
12.5,74.5,7,26.12090152419355,1.3105983062541997,30.052696442956147,22.18910660543095
12.5,74.5,8,26.23375511592742,1.178963726028629,29.770646294013307,22.69686393784153
12.5,74.5,9,27.61171495104167,1.2447880795527466,31.34607918969991,23.87735071238343
12.5,74.5,10,28.784402045362903,1.2568658700160211,32.55499965541097,25.01380443531484
12.5,74.5,11,29.449671788541664,1.0616917856902504,32.634747145612415,26.264596431470913
12.5,74.5,12,29.755621972782258,0.9067523575162239,32.47587904533093,27.035364900233585
12.5,75.5,1,29.69406216078629,0.9045664634617493,32.40776155117154,26.980362770401044
12.5,75.5,2,30.96008531858407,1.0046935544556903,33.97416598195114,27.946004655217
12.5,75.5,3,32.367842429939515,0.9694879573276972,35.27630630192261,29.459378557956423
12.5,75.5,4,32.75970154895833,1.0385728231805993,35.87542001850013,29.643983079416536
12.5,75.5,5,31.41456913810484,1.7175158524483498,36.56711669544989,26.262021580759793
12.5,75.5,6,27.59624129479167,1.9629653664523832,33.48513739414882,21.70734519543452
12.5,75.5,7,26.03619911794355,1.3376383218691918,30.049114083551125,22.023284152335975
12.5,75.5,8,26.143592032258066,1.2014614306767937,29.747976324288448,22.539207740227685
12.5,75.5,9,27.54010393645833,1.2469033609576587,31.280814019331306,23.799393853585354
12.5,75.5,10,28.496987873487907,1.229775014479111,32.18631291692524,24.807662830050575
12.5,75.5,11,28.917743791145835,1.0656936176199883,32.1148246440058,25.72066293828587
12.5,75.5,12,29.141460877016133,0.9480121221315304,31.985497243410723,26.297424510621543
12.5,76.5,1,26.42763952671371,1.0708110960608126,29.640072814896147,23.21520623853127
12.5,76.5,2,28.552916268805312,1.2311853021915296,32.2464721753799,24.859360362230724
12.5,76.5,3,30.74556478326613,1.2309231485021417,34.438334228772554,27.052795337759704
12.5,76.5,4,31.455861031770834,1.2500321556802148,35.20595749881148,27.70576456473019
12.5,76.5,5,30.302834817540322,1.8110391790141114,35.73595235458266,24.869717280497987
12.5,76.5,6,26.754563713020833,1.9413123944556703,32.578500896387844,20.93062652965382
12.5,76.5,7,25.299657750504036,1.4113838851893923,29.533809406072212,21.06550609493586
12.5,76.5,8,25.285696400201612,1.2284563415619232,28.97106542488738,21.600327375515842
12.5,76.5,9,26.245656867708338,1.2331830970951558,29.945206158993805,22.54610757642287
12.5,76.5,10,26.253740987903228,1.2568604293668884,30.024322276003893,22.483159699802563
12.5,76.5,11,25.603877228125,1.1886074574526528,29.169699600482957,22.038054855767044
12.5,76.5,12,25.329859925907257,1.1520169021243123,28.785910632280196,21.87380921953432
12.5,77.5,1,28.63936285231855,1.2503031443298294,32.390272285308036,24.88845341932906
12.5,77.5,2,31.286137284845132,1.4714136035880168,35.70037809560918,26.871896474081083
12.5,77.5,3,33.91325419354839,1.4161895316372914,38.16182278846026,29.664685598636517
12.5,77.5,4,35.04147248333334,1.3908347742664482,39.21397680613268,30.868968160533992
12.5,77.5,5,34.35411223941533,1.8909429796601083,40.02694117839565,28.681283300435005
12.5,77.5,6,31.3513877140625,1.827175274142709,36.83291353649063,25.869861891634372
12.5,77.5,7,30.002031855342743,1.5400610438400357,34.62221498686285,25.381848723822635
12.5,77.5,8,29.663596806451615,1.2885338133224675,33.529198246419014,25.797995366484212
12.5,77.5,9,29.948053003125,1.3238972084142775,33.91974462836783,25.976361377882167
12.5,77.5,10,29.240749362399196,1.4057479175969558,33.457993115190064,25.02350560960833
12.5,77.5,11,28.06088091770833,1.4104528995537056,32.29223961636945,23.829522219047213
12.5,77.5,12,27.409008859375,1.3182106451596407,31.36364079485392,23.454376923896078
12.5,78.5,1,29.074672495463705,1.292673109488935,32.95269182393051,25.1966531669969
12.5,78.5,2,31.844172257743363,1.5617516771057658,36.52942728906066,27.158917226426066
12.5,78.5,3,34.76467409122984,1.5333379224772516,39.3646878586616,30.16466032379809
12.5,78.5,4,36.277185702604164,1.4911076584005565,40.75050867780583,31.803862727402496
12.5,78.5,5,36.315971434475806,1.9668962597875588,42.21666021383848,30.41528265511313
12.5,78.5,6,33.81209698489583,1.7721812239638215,39.1286406567873,28.495553313004365
12.5,78.5,7,32.393392881048385,1.6050095735465766,37.208421601688116,27.578364160408654
12.5,78.5,8,31.858413044858867,1.4399127091757011,36.178151172385974,27.538674917331765
12.5,78.5,9,31.8446341578125,1.4103254695625496,36.075610566500146,27.61365774912485
12.5,78.5,10,30.55901055493952,1.6664354226448557,35.55831682287408,25.55970428700495
12.5,78.5,11,28.749796291666666,1.5782991890258176,33.484693858744116,24.014898724589212
12.5,78.5,12,27.840457760584677,1.3433946088861186,31.870641587243032,23.81027393392632
12.5,79.5,1,29.81416630796371,1.115599522504293,33.16096487547659,26.467367740450833
12.5,79.5,2,31.923303802544247,1.3887554972959453,36.08957029443208,27.75703731065641
12.5,79.5,3,34.4367644203629,1.426891863889457,38.71744001203127,30.15608882869453
12.5,79.5,4,36.33223529895833,1.5175111026149408,40.88476860680315,31.77970199111351
12.5,79.5,5,38.0936364501008,2.023422157294241,44.16390292198353,32.02336997821808
12.5,79.5,6,36.97675670885416,1.78338909335364,42.326923988915084,31.626589428793242
12.5,79.5,7,35.191043878024196,1.7066045658531561,40.31085757558367,30.071230180464728
12.5,79.5,8,34.531299779233876,1.5588352177584477,39.20780543250922,29.854794125958534
12.5,79.5,9,34.12786503645834,1.4739029171276137,38.54957378784118,29.706156285075497
12.5,79.5,10,32.28608829989919,1.874779011571348,37.91042533461324,26.661751265185146
12.5,79.5,11,30.020598593749998,1.5774259663662462,34.752876492848735,25.28832069465126
12.5,79.5,12,29.074192025705646,1.2201374328298762,32.734604324195274,25.413779727216017
12.5,80.5,1,29.567360939516128,1.040184461059881,32.68791432269577,26.446807556336484
12.5,80.5,2,31.503913972898232,1.3151665257569096,35.44941355016896,27.5584143956275
12.5,80.5,3,33.880837149697584,1.399285610348699,38.07869398074368,29.682980318651488
12.5,80.5,4,35.835049058854175,1.5305226162262928,40.42661690753305,31.243481210175297
12.5,80.5,5,37.8888185640121,2.0628172416647876,44.077270289006464,31.700366839017736
12.5,80.5,6,37.093446423437506,1.7669800321933085,42.394386520017434,31.79250632685758
12.5,80.5,7,35.34867809324597,1.70453268533488,40.46227614925061,30.23508003724133
12.5,80.5,8,34.62422509879032,1.5828144947194767,39.37266858294875,29.87578161463189
12.5,80.5,9,34.13619146354167,1.4762414603114529,38.56491584447603,29.707467082607312
12.5,80.5,10,32.20789403931452,1.9062334387167976,37.926594355464914,26.489193723164124
12.5,80.5,11,29.911903246354164,1.5395492724988442,34.530551063850695,25.29325542885763
12.5,80.5,12,28.96189263205645,1.1446259228789042,32.395770400693166,25.528014863419738
13.5,74.5,1,30.079773347278227,0.9669911044918926,32.98074666075391,27.17880003380255
13.5,74.5,2,31.156365449115043,1.1275022294121657,34.53887213735154,27.773858760878547
13.5,74.5,3,32.52913165977822,0.9753484202456942,35.45517692051531,29.60308639904114
13.5,74.5,4,32.915858709375,0.9446986787973237,35.74995474576697,30.081762672983032
13.5,74.5,5,31.65424878578629,1.6544814697023353,36.6176931948933,26.690804376679285
13.5,74.5,6,27.775190042708335,1.9661146599646215,33.6735340226022,21.876846062814472
13.5,74.5,7,26.130696055947585,1.2995635142618276,30.02938659873307,22.2320055131621
13.5,74.5,8,26.19425723034274,1.188449769531545,29.759606538937373,22.628907921748105
13.5,74.5,9,27.5799969,1.2726190582347419,31.397854074704227,23.762139725295775
13.5,74.5,10,28.841569474294356,1.3431085473520499,32.8708951163505,24.812243832238206
13.5,74.5,11,29.464132169270833,1.0837338934042056,32.71533384948345,26.212930489058216
13.5,74.5,12,29.66364224243952,0.9528508322029042,32.52219473904823,26.805089745830806
13.5,75.5,1,29.72942306300403,0.9679744166874549,32.6333463130664,26.825499812941665
13.5,75.5,2,31.181192465154865,1.0756491708018558,34.40813997756043,27.9542449527493
