lat,lon,month,avg,std,spike,reduction
12.5,80.5,2,35.868595640115494,2.3587918061847897,42.944971058669864,28.792220221561124
12.5,80.5,3,35.29548471772541,1.9794572063783513,41.23385633686046,29.357113098590354
12.5,80.5,4,30.36544004568614,2.0767687748008905,36.59574637008881,24.135133721283466
13.5,74.5,1,30.59308519330169,1.1765569746546962,34.12275611726578,27.0634142693376
13.5,74.5,2,32.36044081623641,1.3459850205509605,36.39839587788929,28.322485754583532
13.5,74.5,3,26.90761606685451,1.6477340019883235,31.85081807281948,21.96441406088954
13.5,74.5,4,29.32158182931386,1.191652181899422,32.89653837501213,25.746625283615593
13.5,75.5,1,30.42161691297468,1.2520087562158,34.17764318162208,26.66559064432728
13.5,75.5,2,32.60218622214674,1.4612025037458063,36.98579373338416,28.218578710909323
13.5,75.5,3,26.767416154713114,1.728669959605452,31.95342603352947,21.581406275896757
13.5,75.5,4,28.861806481148097,1.1680302855129046,32.36589733768681,25.357715624609384
13.5,76.5,1,29.78628824077004,1.747599057190458,35.029085412341416,24.543491069198666
13.5,76.5,2,33.54268640404212,1.6187204899145868,38.39884787378588,28.68652493429836
13.5,76.5,3,27.813345580558398,1.740694751768689,33.03542983586446,22.591261325252333
13.5,76.5,4,27.84428952004076,1.3367836774761557,31.854640552469228,23.833938487612293
13.5,77.5,1,29.41354757674051,2.011148048139469,35.446991721158916,23.3801034323221
13.5,77.5,2,34.08097040268343,1.726892068783071,39.26164660903264,28.900294196334215
13.5,77.5,3,29.264600371798156,1.751549357655683,34.5192484447652,24.00995229883111
13.5,77.5,4,27.62210404959239,1.6414612179757955,32.54648770351978,22.697720395665005
13.5,78.5,1,30.151217599947255,2.0375928177580933,36.26399605322153,24.038439146672975
13.5,78.5,2,35.80841145737092,1.9196726037423868,41.56742926859808,30.049393646143763
13.5,78.5,3,31.997016829149594,1.9005225423865986,37.69858445630939,26.295449201989797
13.5,78.5,4,28.726361185971466,1.9038753319462507,34.437987181810215,23.014735190132715
13.5,79.5,1,30.57473003401899,1.8850131920459934,36.22976961015697,24.91969045788101
13.5,79.5,2,36.67593501664402,2.2697608426550793,43.485217544609256,29.86665248867878
13.5,79.5,3,34.35533615625,2.105902386766871,40.67304331655061,28.037628995949383
13.5,79.5,4,29.756272185971472,2.100335670492098,36.05727919744777,23.455265174495178
13.5,80.5,1,30.811886392668775,1.6942354560841788,35.89459276092131,25.729180024416237
13.5,80.5,2,36.55206260190217,2.395125984213009,43.7374405545412,29.366684649263146
13.5,80.5,3,35.26099818967725,2.152638610250477,41.718914020428684,28.80308235892582
13.5,80.5,4,30.40903554806386,2.1138742442199363,36.75065828072367,24.067412815404047
14.5,74.5,1,31.35901062183544,1.215361084067619,35.005093874038295,27.712927369632585
14.5,74.5,2,33.4756913235394,1.284734857257885,37.32989589531306,29.621486751765747
14.5,74.5,3,28.356168125256147,1.7186740614966125,33.51219030974598,23.20014594076631
14.5,74.5,4,30.772082852072014,1.2920687348731548,34.64828905669148,26.89587664745255
14.5,75.5,1,30.934200329377635,1.441438474504083,35.258515752889885,26.609884905865385
14.5,75.5,2,34.09032981351902,1.4941650094674406,38.57282484192134,29.607834785116697
14.5,75.5,3,27.994906813780737,1.8379293322623134,33.508694810567675,22.4811188169938
14.5,75.5,4,29.447799958899456,1.2342059588004648,33.15041783530085,25.74518208249806
14.5,76.5,1,30.663510757120253,1.7981795490690353,36.05804940432736,25.268972109913147
14.5,76.5,2,34.641851942764944,1.682423673531531,39.68912296335954,29.59458092217035
14.5,76.5,3,28.369136710169055,1.9021037277706736,34.075447893481076,22.662825526857034
14.5,76.5,4,28.668601772248643,1.3851769190519077,32.824132529404366,24.51307101509292
14.5,77.5,1,31.18480076951477,2.1409870824057444,37.607762016732,24.761839522297535
14.5,77.5,2,36.66892273284647,1.8834966220189235,42.31941259890324,31.0184328667897
14.5,77.5,3,31.438080028944672,2.0531949045966345,37.59766474273457,25.278495315154768
14.5,77.5,4,29.343687506963317,1.7153700025347256,34.48979751456749,24.19757749935914
14.5,78.5,1,31.099541993934597,2.1232975836310524,37.46943474482775,24.72964924304144
14.5,78.5,2,37.15715728294837,2.076976313542333,43.38808622357537,30.92622834232137
14.5,78.5,3,33.1639079921875,2.141741723605953,39.58913316300536,26.738682821369636
14.5,78.5,4,29.682014953634507,1.9368355650737556,35.49252164885577,23.87150825841324
14.5,79.5,1,31.131977856012664,1.8948975414865201,36.816670480472226,25.447285231553103
14.5,79.5,2,37.22176515455163,2.362097578787301,44.30805789091354,30.135472418189728
14.5,79.5,3,34.78377458452869,2.2878398901805586,41.64729425507037,27.920254913987016
14.5,79.5,4,30.34502465506114,2.0598678782127524,36.5246282896994,24.165421020422883
14.5,80.5,1,30.948869619989452,1.6862707359338098,36.00768182779088,25.89005741218802
14.5,80.5,2,36.75026946365489,2.5713348002562544,44.46427386442365,29.036265062886123
14.5,80.5,3,35.212487545594264,2.4049578425865628,42.42736107335395,27.997614017834575
14.5,80.5,4,30.6309430859375,2.0073881567397738,36.65310755615682,24.60877861571818
15.5,73.5,1,31.36418590664557,1.305251849381452,35.27994145478993,27.448430358501213
15.5,73.5,2,33.31522521620245,1.2316224975631964,37.01009270889204,29.62035772351286
15.5,73.5,3,28.871685020876026,1.7108982943629671,34.004379903964924,23.738990137787123
15.5,73.5,4,31.488685512907608,1.4011516986730637,35.6921406089268,27.285230416888417
15.5,74.5,1,31.555923949894513,1.254828128003138,35.32040833390393,27.7914395658851
15.5,74.5,2,33.80503718868886,1.3179194057987074,37.75879540608498,29.851278971292736
15.5,74.5,3,28.81633542289959,1.7959380152793247,34.20414946873757,23.428521377061617
15.5,74.5,4,31.276927692085593,1.3636825508852783,35.367975344741424,27.185880039429758
15.5,75.5,1,31.77402591956751,1.5833728056788554,36.524144336604074,27.023907502530946
15.5,75.5,2,35.70728281216033,1.560167441624653,40.387785137034285,31.02678048728637
15.5,75.5,3,29.29861243404201,1.9842337612510466,35.25131371779515,23.34591115028887
15.5,75.5,4,30.375262669497285,1.3479893880007854,34.41923083349964,26.33129450549493
15.5,76.5,1,31.937141859704642,2.1087340201474882,38.26334392014711,25.610939799262177
15.5,76.5,2,37.44940772146739,1.927599394502777,43.23220590497572,31.666609537959058
15.5,76.5,3,31.02435568045594,2.276496416126011,37.85384492883397,24.19486643207791
15.5,76.5,4,30.180573041270378,1.6493105814515439,35.12850478562501,25.232641296915745
15.5,77.5,1,32.257245500527425,2.2148586273512723,38.90182138258124,25.61266961847361
15.5,77.5,2,38.34914239538044,2.0494499472427794,44.49749223710878,32.2007925536521
15.5,77.5,3,32.45553364715676,2.3992997919841588,39.65343302310924,25.25763427120429
15.5,77.5,4,30.607736544327448,1.7604175321833826,35.8889891408776,25.326483947777298
15.5,78.5,1,32.3658282096519,2.114265420633068,38.708624471551104,26.0230319477527
15.5,78.5,2,38.70424779093071,2.2384142356062724,45.41949049774952,31.98900508411189
15.5,78.5,3,34.01616661372951,2.5274853917863886,41.59862278908868,26.433710438370344
15.5,78.5,4,31.07092894004755,1.8638638608564602,36.66252052261693,25.479337357478173
15.5,79.5,1,31.78522671940928,1.889367233298088,37.453328419303546,26.117125019515015
15.5,79.5,2,37.824899274116845,2.460900107486077,45.20759959657508,30.442198951658614
15.5,79.5,3,34.569634812500006,2.7226325537199356,42.73753247365981,26.4017371513402
15.5,79.5,4,31.07474683203125,1.8374948276608445,36.58723131501378,25.562262349048716
15.5,80.5,1,30.91220280274262,1.7403255177246586,36.133179355916596,25.691226249568643
15.5,80.5,2,36.73396898131476,2.656230215250268,44.702659627065565,28.765278335563956
15.5,80.5,3,34.20953209720799,2.8021412980312093,42.61595599130162,25.803108203114363
15.5,80.5,4,30.71620985580842,1.8441412522557143,36.24863361257556,25.183786099041278
16.5,73.5,1,31.504315304061183,1.3051802973022901,35.41985619596805,27.588774412154315
16.5,73.5,2,33.71034255774457,1.2965712747434233,37.60005638197484,29.820628733514297
16.5,73.5,3,29.22611959464652,1.7631541326323958,34.51558199254371,23.93665719674933
16.5,73.5,4,31.736527480298918,1.3733344163684726,35.856530729404334,27.6165242311935
16.5,74.5,1,31.544700595727846,1.478446159031201,35.98003907282145,27.109362118634245
16.5,74.5,2,34.9154378938519,1.4197718004118645,39.1747532950875,30.65612249261631
16.5,74.5,3,28.892669357838116,1.97501607379872,34.81771757923428,22.967621136441956
16.5,74.5,4,30.858799424422553,1.338637902107643,34.874713130745484,26.842885718099623
16.5,75.5,1,31.77146166877637,1.8645529449459501,37.36512050361422,26.17780283393852
16.5,75.5,2,36.544030904551626,1.801141443953145,41.94745523641106,31.140606572692192
16.5,75.5,3,29.490930022540986,2.298128874963404,36.385316647431196,22.596543397650773
16.5,75.5,4,30.456066489300273,1.5441342979298414,35.088469383089794,25.823663595510748
16.5,76.5,1,31.84948808728903,2.215910246325484,38.49721882626548,25.201757348312576
16.5,76.5,2,38.2655083846807,2.1433189828550745,44.69546533324592,31.835551436115477
16.5,76.5,3,31.80341368263319,2.566715418913943,39.50355993937502,24.103267425891364
16.5,76.5,4,30.411514845278536,1.7674475381757666,35.71385745980584,25.109172230751234
16.5,77.5,1,31.630325032700426,2.2683627392551164,38.43541325046578,24.825236814935078
16.5,77.5,2,38.31652888502038,2.2863962614060114,45.175717669238416,31.457340100802348
16.5,77.5,3,32.14597829059938,2.7278328096478126,40.32947671954282,23.962479861655943
16.5,77.5,4,30.275963320142665,1.8228767820569747,35.74459366631359,24.80733297397174
16.5,78.5,1,31.549858468354433,2.218654599731193,38.205822267548015,24.893894669160854
16.5,78.5,2,38.36916834001359,2.3887282838965866,45.53535319170335,31.202983488323827
16.5,78.5,3,32.29626816316599,2.8625074811756224,40.883790606692855,23.708745719639126
16.5,78.5,4,30.277128787364127,1.826323167373273,35.756098289483944,24.79815928524431
16.5,79.5,1,31.43779514873418,1.9878895697660668,37.40146385803238,25.474126439435977
16.5,79.5,2,37.819471999830164,2.5629378994399095,45.50828569814989,30.130658301510437
16.5,79.5,3,33.591763016649594,2.9025717604346757,42.29947829795362,24.88404773534557
16.5,79.5,4,30.71155123930027,1.7997836698417258,36.11090224882545,25.312200229775094
16.5,80.5,1,31.07798756144515,1.8148988585742454,36.522684137167886,25.63329098572241
16.5,80.5,2,36.939015718022766,2.655413870237826,44.90525732873624,28.972774107309288
16.5,80.5,3,33.9398955185707,2.926413720206544,42.719136679190335,25.160654357951067
16.5,80.5,4,30.81043612449049,1.7934955476471257,36.190922767431864,25.429949481549112
16.5,81.5,1,30.776374871044304,1.777903260483813,36.11008465249574,25.442665089592865
16.5,81.5,2,36.54103960760999,2.5752173422077145,44.26669163423313,28.815387580986844
16.5,81.5,3,33.75470409375001,2.869445043264692,42.363039223544085,25.14636896395593
16.5,81.5,4,30.61617664130435,1.7638199911508827,35.907636614756996,25.324716667851703
16.5,82.5,1,30.382372520305907,1.7230154225196814,35.551418787864954,25.213326252746864
16.5,82.5,2,35.757690116207954,2.298971955609074,42.654605983035175,28.860774249380732
16.5,82.5,3,33.33170468660349,2.646362730264433,41.27079287739679,25.392616495810188
16.5,82.5,4,30.435501801970105,1.736428752559616,35.64478805964895,25.226215544291257
17.5,73.5,1,30.756013128691986,1.5607512580272993,35.43826690277388,26.07375935461009
17.5,73.5,2,34.30210025543478,1.4387431310503966,38.61832964858597,29.98587086228359
17.5,73.5,3,28.17078339830943,2.066761143574161,34.37106682903191,21.970499967586946
17.5,73.5,4,30.647242495244566,1.3916202300487919,34.822103185390944,26.47238180509819
17.5,74.5,1,31.204966371308018,1.7500049235359714,36.45498114191593,25.954951600700106
17.5,74.5,2,35.7880535422894,1.6821501405566361,40.83450396395931,30.741603120619487
17.5,74.5,3,28.81514642879098,2.2622732991178247,35.601966326144456,22.028326531437507
17.5,74.5,4,30.48770696993886,1.5028473242584357,34.99624894271417,25.97916499716355
17.5,75.5,1,32.03461383781646,1.994694286260067,38.018696696596656,26.050530979036257
17.5,75.5,2,37.61374637449049,1.9732187619929058,43.53340266046921,31.69409008851177
17.5,75.5,3,30.765463876024587,2.4401090541427806,38.085791038452925,23.445136713596245
17.5,75.5,4,30.957761585597826,1.6446587689128047,35.89173789233624,26.023785278859414
17.5,76.5,1,31.81229051476793,2.249641372334387,38.561214631771094,25.06336639776477
17.5,76.5,2,38.652270077955166,2.328994809205661,45.63925450557215,31.665285650338184
17.5,76.5,3,32.0393475444416,2.8336231114425843,40.54021687876935,23.538478210113844
17.5,76.5,4,30.607147947860057,1.8385173547601148,36.1227000121404,25.091595883579714
17.5,77.5,1,31.249301078322784,2.2980631016084865,38.14349038314825,24.355111773497324
17.5,77.5,2,38.22734506691576,2.435611226608463,45.53417874674115,30.92051138709037
17.5,77.5,3,31.677728372566598,2.9578398356068565,40.55124787938717,22.804208865746027
17.5,77.5,4,30.086935077955165,1.8559192431999407,35.65469280755499,24.519177348355342
17.5,78.5,1,31.22465400685654,2.240283154803645,37.94550347126747,24.503804542445607
17.5,78.5,2,38.36819890743886,2.592381354905583,46.14534297215561,30.59105484272211
17.5,78.5,3,32.075292373078895,3.121039759968975,41.43841165298582,22.71217309317197
17.5,78.5,4,30.21637413790761,1.8826173808326632,35.8642262804056,24.568521995409622
17.5,79.5,1,31.589736957014765,2.2164444012527635,38.23907016077305,24.940403753256476
17.5,79.5,2,38.772547822690214,2.66582381188238,46.770019258337356,30.77507638704307
17.5,79.5,3,32.92977488191598,3.2233873750150126,42.59993700696102,23.259612756870943
17.5,79.5,4,30.677539981487772,1.849125648151181,36.224916925941315,25.13016303703423
17.5,80.5,1,30.769430391613927,2.0335093898133705,36.86995856105404,24.668902222173816
17.5,80.5,2,37.39900615047554,2.6035875820057024,45.20976889649265,29.588243404458435
17.5,80.5,3,32.721710620773564,3.114300087825582,42.064610884250314,23.378810357296818
17.5,80.5,4,30.247502654211956,1.7734997001915465,35.56800175478659,24.927003553637316
17.5,81.5,1,30.070480108913504,1.9027192516439968,35.778637863845496,24.36232235398151
17.5,81.5,2,36.20503522078805,2.412168594564771,43.44154100448236,28.968529437093736
17.5,81.5,3,32.1831874638832,2.9133411805744713,40.92321100560662,23.443163922159787
17.5,81.5,4,29.74633443478261,1.71119129437951,34.87990831792114,24.61276055164408
17.5,82.5,1,29.32931096677215,1.782458520140257,34.67668652719292,23.981935406351383
17.5,82.5,2,34.670314651494564,2.1223288317945292,41.03730114687815,28.30332815611098
17.5,82.5,3,31.706368681992828,2.5468468275565557,39.34690916466249,24.06582819932316
17.5,82.5,4,29.43608296688179,1.7699579283181148,34.74595675183613,24.126209181927447
17.5,83.5,1,29.053379633438823,1.8308103894680021,34.545810801842826,23.560948465034816
17.5,83.5,2,34.382524631453805,1.9755235481437659,40.3090952758851,28.455953987022507
17.5,83.5,3,31.463244453509223,2.4074551747728883,38.68560997782789,24.240878929190558
17.5,83.5,4,29.230350525985056,1.8135051732449776,34.67086604571999,23.789835006250122
18.5,72.5,1,30.125440461497888,1.6848622957223716,35.180027348665,25.070853574330773
18.5,72.5,2,33.58546422095788,1.473072185289921,38.00468077682764,29.166247665088118
18.5,72.5,3,28.98668019390369,1.9667827135101905,34.88702833443426,23.08633205337312
18.5,72.5,4,31.25699669921875,1.5384797376285253,35.87243591210432,26.641557486333173
18.5,73.5,1,30.437549465717304,1.7290192116975813,35.624607100810046,25.25049183062456
18.5,73.5,2,34.538906516304344,1.5143475690725092,39.081949223521875,29.995863809086817
18.5,73.5,3,28.78585126972336,2.1313689421057656,35.17995809604066,22.39174444340606
18.5,73.5,4,30.839383536005435,1.5259512927290158,35.417237414192485,26.261529657818386
18.5,74.5,1,31.02209489636076,1.86289172936823,36.61077008446545,25.433419708256068
18.5,74.5,2,36.51207192391305,1.768589499773283,41.817840423232894,31.206303424593198
18.5,74.5,3,29.26252881634221,2.4269927307492924,36.54350700859009,21.981550624094332
18.5,74.5,4,30.442848199558423,1.5745058377711847,35.16636571287198,25.719330686244867
18.5,75.5,1,31.559872095200422,2.186190458709939,38.11844347133024,25.001300719070606
18.5,75.5,2,38.41727912347147,2.2916098281818362,45.292108608016974,31.54244963892596
18.5,75.5,3,31.29958915548156,2.818821077017155,39.75605238653303,22.843125924430094
18.5,75.5,4,30.9358413469769,1.912240465131857,36.67256274237247,25.19911995158133
18.5,76.5,1,31.668251617616033,2.305162157574625,38.58373809033991,24.75276514489216
18.5,76.5,2,38.87066810580842,2.47546492547588,46.29706288223606,31.444273329380778
18.5,76.5,3,32.0634320361168,3.0421569397975703,41.189902855509516,22.93696121672409
18.5,76.5,4,30.66914508169158,1.9092988618179587,36.39704166714545,24.9412484962377
18.5,77.5,1,31.26774915163502,2.345765475875772,38.305045579262334,24.230452724007705
18.5,77.5,2,38.622364328125,2.596631292210928,46.412258204757784,30.83247045149222
18.5,77.5,3,31.90512470491803,3.187532323639851,41.46772167583758,22.342527733998477
18.5,77.5,4,30.210501702785322,1.9253807065473822,35.98664382242747,24.434359583143177
18.5,78.5,1,31.228432460179327,2.3667090470745538,38.328559601402986,24.128305318955668
18.5,78.5,2,38.60435742136549,2.667194168510306,46.60593992689641,30.602774915834573
18.5,78.5,3,32.00153892661373,3.2825186067160455,41.84909474676187,22.153983106465596
18.5,78.5,4,30.22618611531929,1.9069849955109337,35.94714110185209,24.50523112878649
18.5,79.5,1,31.52152696387131,2.357744980251796,38.594761904626694,24.448292023115922
18.5,79.5,2,38.97545767781929,2.7671780170493028,47.276991728967204,30.673923626671385
18.5,79.5,3,32.59374988178791,3.349561791837061,42.64243525729909,22.545064506276724
18.5,79.5,4,30.621724418817934,1.8748561719999195,36.24629293481769,24.997155902818175
18.5,80.5,1,30.71316871017932,2.188976734502617,37.28009891368717,24.14623850667147
18.5,80.5,2,37.84061455655571,2.6629681205680114,45.82951891825974,29.851710194851673
18.5,80.5,3,32.01027580840164,3.2886124910344003,41.87611328150484,22.144438335298435
18.5,80.5,4,30.067588717561144,1.8040316632459403,35.47968370729897,24.655493727823323
18.5,81.5,1,29.882095994462023,2.0186703931846814,35.93810717401607,23.82608481490798
18.5,81.5,2,36.08053434816576,2.3495054848032058,43.12905080257538,29.032017893756148
18.5,81.5,3,31.653643782402664,2.8653553711372535,40.249709895814426,23.057577668990902
18.5,81.5,4,29.61296929755435,1.7572325679776486,34.884667001487294,24.341271593621407
18.5,82.5,1,29.616065972310125,1.9746007250242896,35.53986814738299,23.692263797237256
18.5,82.5,2,35.73613454127038,2.1501185124191906,42.18649007852795,29.28577900401281
18.5,82.5,3,31.7058966513832,2.647394220540582,39.64807931300494,23.763713989761452
18.5,82.5,4,29.5509523685462,1.8098776733943103,34.98058538872913,24.12131934836327
18.5,83.5,1,29.08905352900844,2.043504681338975,35.219567573025365,22.958539484991512
18.5,83.5,2,35.2151292831182,2.0757586684692897,41.442405288526075,28.987853277710332
18.5,83.5,3,31.444186817366802,2.4974621317710057,38.93657321267982,23.951800422053786
18.5,83.5,4,29.19099035495924,1.8809746344485843,34.83391425830499,23.548066451613487
18.5,84.5,1,29.507867741561178,2.1563159742015525,35.976815664165834,23.038919818956522
18.5,84.5,2,35.331635003736416,1.941483989337658,41.15608697174939,29.507183035723443
