,lat,lon,avg,std,spike,reduction
315,18.5,81.5,29.61296929755435,1.7572325679776486,34.88466700148729,24.34127159362141
319,18.5,82.5,29.5509523685462,1.8098776733943105,34.98058538872913,24.121319348363272
323,18.5,83.5,29.19099035495924,1.8809746344485845,34.833914258304986,23.548066451613487
327,18.5,84.5,29.894598915591036,2.0228151173942286,35.96304426777372,23.82615356340835
331,19.5,72.5,32.061651767832885,1.6610841578787554,37.044904241469155,27.07839929419662
335,19.5,73.5,31.765693488451088,1.6222118491463864,36.63232903589025,26.89905794101193
339,19.5,74.5,30.95173373879076,1.8393515570444487,36.469788409924114,25.43367906765741
343,19.5,75.5,31.00176648930027,2.053934804426568,37.16357090257998,24.83996207602057
347,19.5,76.5,30.928873172724185,2.1131415694954083,37.26829788121041,24.58944846423796
351,19.5,77.5,30.945701513586954,2.1737044436820985,37.46681484463325,24.42458818254066
355,19.5,78.5,30.97026757252038,2.0712065188793454,37.18388712915842,24.756648015882345
359,19.5,79.5,30.800385099864133,2.1113982753222618,37.13457992583092,24.466190273897357
363,19.5,80.5,29.84579807150136,1.9831230835245657,35.79516732207506,23.896428820927664
367,19.5,81.5,29.74026848080842,1.961544643926094,35.624902412586714,23.855634549030142
371,19.5,82.5,28.922210478091035,1.948359091231352,34.76728775178509,23.077133204396983
375,19.5,83.5,29.53365603277853,1.9989908757036532,35.530628659889494,23.53668340566757
379,19.5,84.5,29.713419278192934,2.1219403295586847,36.07924026686899,23.347598289516878
383,19.5,85.5,29.54074733831521,2.127864386094399,35.924340496598404,23.157154180032016
387,20.5,70.5,32.56004300135869,2.552916593634996,40.21879278226368,24.901293220453702
391,20.5,71.5,32.8154727233356,2.369131141613833,39.92286614817709,25.708079298494102
395,20.5,72.5,32.509721254076084,2.007962205596395,38.533607870865275,26.485834637286896
399,20.5,73.5,32.56419220040761,1.9548884985647448,38.42885769610184,26.699526704713374
403,20.5,74.5,31.570510369055704,2.0036672650521123,37.58151216421204,25.559508573899365
407,20.5,75.5,31.165572119225544,2.236503601444014,37.87508292355759,24.456061314893503
411,20.5,76.5,31.17217215574049,2.2894325600064667,38.04046983575989,24.30387447572109
415,20.5,77.5,30.79287785665761,2.2436918954860925,37.523953543115894,24.06180217019933
419,20.5,78.5,30.96614099371603,2.2933427673794218,37.846169295854295,24.086112691577767
423,20.5,79.5,30.23283759799593,2.3265409987454,37.212460594232134,23.25321460175973
427,20.5,80.5,30.113414502377715,2.288104822097608,36.97772896867054,23.24910003608489
431,20.5,81.5,29.243000024626355,2.3643591160054056,36.33607737264257,22.149922676610142
435,20.5,82.5,29.207942212975546,2.3495268176104758,36.25652266580697,22.15936176014412
439,20.5,83.5,29.63506747537364,2.2306996957533434,36.327166562633664,22.94296838811361
443,20.5,84.5,29.71416638162364,2.1666772060820096,36.21419799986967,23.214134763377608
447,20.5,85.5,29.591825265625,2.168669263954464,36.0978330574884,23.08581747376161
451,20.5,86.5,29.64379608440897,2.243361021036101,36.37387914751728,22.913713021300666
455,21.5,69.5,31.69209753668479,2.6458137497192435,39.62953878584252,23.75465628752705
459,21.5,70.5,32.28806089860733,2.6548721314107238,40.25267729283951,24.32344450437516
463,21.5,71.5,32.764159115828804,2.6536176649699463,40.725012110738646,24.803306120918965
467,21.5,72.5,33.059229841881795,2.6041100811686815,40.87156008538785,25.246899598375748
471,21.5,73.5,32.47277363043478,2.5596914705484664,40.151848042080175,24.793699218789378
475,21.5,74.5,32.266373500339675,2.5195682976986835,39.825078393435724,24.707668607243622
479,21.5,75.5,31.246612706521734,2.5619562229191493,38.93248137527919,23.560744037764287
483,21.5,76.5,30.925204726222827,2.510533876003775,38.456806354234146,23.3936030982115
487,21.5,77.5,30.11974735105299,2.5073897785976635,37.641916686845974,22.59757801526
491,21.5,78.5,29.37576176715353,2.4945033118783964,36.859271702788725,21.892251831518344
495,21.5,79.5,29.09288301732337,2.476526793883003,36.522463398972384,21.663302635674363
499,21.5,80.5,29.57781992697011,2.3946720871094884,36.76183618829858,22.393803665641645
503,21.5,81.5,28.971200947350546,2.570997180049941,36.68419248750037,21.258209407200717
507,21.5,82.5,29.22761394191576,2.5221262775562145,36.793992774584396,21.661235109247123
511,21.5,83.5,28.96665787449049,2.4266666464561792,36.246657813859024,21.68665793512195
515,21.5,84.5,29.03594041253397,2.311225865921044,35.969618010297104,22.102262814770842
519,21.5,85.5,29.56292918716033,2.3425237888761488,36.59050055378877,22.53535782053188
523,21.5,86.5,29.33611504704484,2.410001675972084,36.5661200749611,22.106110019128586
527,21.5,87.5,29.17011969174593,2.491142598953205,36.643547488605535,21.696691894886317
531,21.5,88.5,29.038158989300275,2.5711209168671685,36.75152173990178,21.32479623869877
535,22.5,69.5,31.82390647843071,2.849586426677648,40.37266575846365,23.275147198397764
539,22.5,70.5,31.902108472146743,2.8177277920561514,40.355291848315204,23.44892509597829
543,22.5,71.5,32.73674099966033,2.9697488954549582,41.64598768602521,23.82749431329545
547,22.5,72.5,33.15460052156929,2.8255718223385,41.63131598858479,24.677885054553794
551,22.5,73.5,32.548286718580165,2.907849524594876,41.27183529236479,23.824738144795536
555,22.5,74.5,31.60451191983696,2.8750940129165032,40.22979395858647,22.979229881087445
559,22.5,75.5,30.93025476392663,2.9096785012136603,39.65929026756761,22.20121926028565
563,22.5,76.5,30.218886369735056,2.9463133655485314,39.05782646638065,21.379946273089462
567,22.5,77.5,29.36126339741848,2.9363262652363713,38.17024219312759,20.552284601709363
571,22.5,78.5,28.9166843887568,2.927850450040502,37.70023573887831,20.13313303863529
575,22.5,79.5,28.866349545346466,2.715313034700054,37.01228864944663,20.720410441246305
579,22.5,80.5,29.034475561311144,2.6324500661871792,36.93182575987268,21.13712536274961
583,22.5,81.5,28.669842090353264,2.7125402114165738,36.807462724602985,20.532221456103546
587,22.5,82.5,28.516561213654896,2.64632337782128,36.455531347118736,20.577591080191056
591,22.5,83.5,28.29375145974864,2.6909603061986007,36.366632378344434,20.22087054115284
595,22.5,84.5,28.41486743987772,2.5275158736358936,35.9974150607854,20.832319818970035
599,22.5,85.5,28.14226572350544,2.5880226730472264,35.90633374264712,20.37819770436376
603,22.5,86.5,29.04485676273777,2.659657874361369,37.02383038582188,21.065883139653664
607,22.5,87.5,29.25134049711277,2.6608437095895536,37.23387162588144,21.268809368344115
611,22.5,88.5,29.33823190030571,2.5720553180618224,37.05439785449118,21.622065946120248
615,22.5,92.5,26.616587713485053,2.6338052489496087,34.518003460333894,18.71517196663623
619,23.5,68.5,31.776425042828013,2.8865551027115077,40.43609035096253,23.11675973469349
623,23.5,69.5,31.86755512567935,2.9450608048397027,40.702737540198456,23.03237271116024
627,23.5,70.5,31.80550036582881,3.0656846737983234,41.002554387223775,22.60844634443384
631,23.5,71.5,31.55317796246603,3.2632917058810933,41.34305308010931,21.76330284482275
635,23.5,72.5,31.326584518851906,3.2183080892396623,40.98150878657089,21.671660251132923
639,23.5,73.5,31.27539455247962,3.098160293493853,40.569875432961176,21.980913671998056
643,23.5,74.5,30.57567240421196,3.254157215445425,40.338144050548244,20.813200757875684
647,23.5,75.5,30.49688550220788,3.209248137205236,40.124629913823576,20.869141090592173
651,23.5,76.5,30.21030620380435,3.269286500652272,40.018165705761156,20.40244670184753
655,23.5,77.5,29.42367002360734,3.2346179569287616,39.127523894393626,19.71981615282105
659,23.5,78.5,29.16774595550272,3.2428263174433707,38.896224907832824,19.43926700317261
663,23.5,79.5,28.6005108391644,3.1063838216736475,37.919662304185344,19.281359374143452
667,23.5,80.5,28.688707870414405,3.0857718142835697,37.946023313265115,19.43139242756369
671,23.5,81.5,28.007112202615485,3.131979532661544,37.403050800600106,18.611173604630853
675,23.5,82.5,28.16542665608016,2.9886930072096565,37.13150567770913,19.199347634451197
679,23.5,83.5,28.46000330842392,2.7595349260969715,36.738608086714834,20.181398530133
683,23.5,84.5,27.80824597911005,2.7972136806166805,36.19988702096009,19.41660493726001
687,23.5,85.5,27.946432642153532,2.740742472582575,36.168660059901256,19.724205224405807
691,23.5,86.5,28.752166077445654,2.8478957583851137,37.295853352601,20.208478802290315
695,23.5,87.5,29.39515677564538,2.825346581973596,37.871196521566155,20.919117029724593
699,23.5,88.5,29.53558515506114,2.7262020435436116,37.714191285691975,21.356979024430302
703,23.5,91.5,26.706441248471464,2.6435776336925145,34.63717414954901,18.775708347393923
707,23.5,92.5,26.351910662533964,2.7537528635627693,34.61316925322227,18.090652071845657
711,23.5,93.5,26.543751666836567,2.8176453932447902,34.996687846570936,18.09081548710219
715,24.5,68.5,31.481375371773094,3.3114865254491246,41.41583494812047,21.546915795425726
719,24.5,69.5,31.466011415930705,3.445499860514214,41.80251099747335,21.129511834388058
723,24.5,70.5,31.020282527173915,3.481696437240398,41.46537183889511,20.575193215452718
727,24.5,71.5,31.097605167798914,3.6604502392228686,42.07895588546752,20.116254450130306
731,24.5,72.5,30.82488751647418,3.6874072340278565,41.88710921855776,19.76266581439061
735,24.5,73.5,30.36316789028533,3.5561114242069904,41.0315021629063,19.694833617664358
739,24.5,74.5,30.20173652139945,3.6695876928306568,41.21049959989143,19.192973442907483
743,24.5,75.5,29.997308121263586,3.661423478959431,40.981578558141884,19.013037684385296
747,24.5,76.5,29.70062405400815,3.6261665750781584,40.579123779242636,18.822124328773675
751,24.5,77.5,29.60457847299592,3.653782524552706,40.56592604665404,18.6432308993378
755,24.5,78.5,29.55510135648777,3.7157760241977726,40.70242942908109,18.407773283894453
759,24.5,79.5,29.28056027564538,3.7151488922957743,40.4260069525327,18.135113598758057
763,24.5,80.5,29.04678121127717,3.5936098560711813,39.82761077949071,18.26595164306363
767,24.5,81.5,28.849199705163045,3.686833664639993,39.90970069908303,17.788698711243068
771,24.5,82.5,28.62268115251359,3.4910344786113607,39.095784588347676,18.14957771667951
775,24.5,83.5,28.50550940404212,3.464596839207132,38.899299921663506,18.111718886420725
779,24.5,84.5,27.99816085105299,3.2747677060123164,37.82246396908994,18.17385773301604
783,24.5,85.5,28.06391411956522,3.1060009598482226,37.38191699910989,18.74591124002055
787,24.5,86.5,28.60898482082201,2.9787365191892645,37.54519437838981,19.672775263254216
791,24.5,87.5,29.052139072860054,2.9771930751464484,37.9837182982994,20.120559847420715
795,24.5,88.5,29.2264691640625,2.870682872873077,37.83851778268173,20.61442054544327
799,24.5,91.5,26.43351902173913,2.772962145509219,34.752405458266786,18.114632585211478
803,24.5,92.5,26.379835083050274,2.7850826822496386,34.73508312979919,18.02458703630136
807,24.5,93.5,26.575841013759128,2.8298311192062218,35.0653343713778,18.086347656140465
811,24.5,94.5,26.36863151707152,2.8922038520991533,35.04524307336898,17.692019960774058
815,25.5,70.5,30.986706737771744,4.095660789678163,43.27368910680624,18.69972436873725
819,25.5,71.5,30.847363882302993,4.017829405837866,42.9008520998166,18.79387566478939
823,25.5,72.5,30.73202995991848,3.9203354706913616,42.49303637199257,18.971023547844396
827,25.5,73.5,29.8103017798913,3.874035549850869,41.43240842944391,18.18819513033869
831,25.5,74.5,30.00756910377038,3.9385993905208334,41.823367275332885,18.19177093220788
835,25.5,75.5,29.81192937788723,4.12834643273198,42.19696867608317,17.42689007969129
839,25.5,76.5,29.5416097219769,4.110262511373851,41.87239725609845,17.210822187855346
843,25.5,77.5,29.52686778040081,4.292552015204986,42.404523826015776,16.649211734785855
847,25.5,78.5,29.409680195142666,4.21365994653164,42.05066003473759,16.768700355547747
851,25.5,79.5,29.14371731470788,4.083870764711877,41.39532960884351,16.892105020572245
855,25.5,80.5,28.91299234935462,3.941280869688255,40.73683495841939,17.089149740289855
859,25.5,81.5,28.951895008152174,3.859049601091767,40.52904381142748,17.374746204876875
863,25.5,82.5,28.81344256929348,3.7646013478335214,40.107246612794036,17.519638525792914
867,25.5,83.5,28.632235896399454,3.619323826938358,39.49020737721453,17.774264415584387
871,25.5,84.5,28.42422849779212,3.519630815098602,38.98312094308793,17.86533605249631
875,25.5,85.5,28.502051714673915,3.4434914608721043,38.83252609729023,18.171577332057602
879,25.5,86.5,28.71822401222826,3.2379838338861746,38.43217551388678,19.004272510569734
883,25.5,87.5,28.91018721467391,2.9867721722899216,37.87050373154368,19.949870697804144
887,25.5,88.5,28.71918333186141,2.934510520625804,37.522714893738815,19.915651769984
891,25.5,90.5,26.472325765455164,2.7251925379070703,34.64790337917638,18.29674815173395
895,25.5,91.5,26.375768197350546,2.8247134026521827,34.84990840530709,17.901627989393997
899,25.5,92.5,26.36604062686821,2.8937045715958085,35.047154341655634,17.684926912080787
903,25.5,93.5,26.221098605298916,2.9401448063876625,35.0415330244619,17.400664186135927
907,25.5,94.5,27.713397649227108,2.9391213543836745,36.53076171237814,18.896033586076086
911,26.5,70.5,30.98696287550951,4.2579171187598375,43.760714231789024,18.21321151923
915,26.5,71.5,30.693487226222828,4.245895046836576,43.43117236673256,17.955802085713106
919,26.5,72.5,30.49740202004076,4.288154901501553,43.36186672454542,17.6329373155361
923,26.5,73.5,30.59601443580163,4.311460554076828,43.530396098032114,17.661632773571146
927,26.5,74.5,29.993410864639944,4.4082402536106775,43.218131625471976,16.768690103807913
931,26.5,75.5,29.508697130774454,4.432976008176017,42.8076251553025,16.20976910624641
935,26.5,76.5,29.514791903023106,4.6519969509189965,43.47078275578009,15.558801050266116
939,26.5,77.5,29.33316857744565,4.633041560873318,43.23229326006561,15.434043894825699
943,26.5,78.5,29.251752518682064,4.567743285008545,42.95498237370771,15.54852266365643
947,26.5,79.5,28.925846593410323,4.220594295557948,41.587629480084175,16.264063706736483
951,26.5,80.5,28.683692469769024,4.0058591904634175,40.70127004115928,16.666114898378773
955,26.5,81.5,28.70313209009851,3.96445845200364,40.59650744610943,16.809756734087586
959,26.5,82.5,28.794049874235736,3.819687468686914,40.25311228029648,17.334987468174994
963,26.5,83.5,28.56427100730299,3.705030188163846,39.67936157179453,17.44918044281145
967,26.5,84.5,28.3781052435462,3.599575984390705,39.17683319671831,17.579377290374087
971,26.5,85.5,28.34075374473505,3.450502247563892,38.69226048742672,17.989247002043378
975,26.5,86.5,28.409384675441576,3.2843299403965736,38.262374496631296,18.556394854251856
979,26.5,87.5,25.55293906784987,3.036403081104365,34.662148311162966,16.443729824536778
983,26.5,88.5,25.3785220689538,2.830736373645543,33.87073118989043,16.88631294801717
987,26.5,89.5,25.399397139096465,2.7815985059554045,33.74419265696268,17.054601621230248
991,26.5,90.5,25.130805296025816,2.872977063275427,33.749736485852104,16.511874106199535
995,26.5,91.5,26.14242618359375,2.9192491483603447,34.90017362867478,17.384678738512715
999,26.5,92.5,26.25474461022419,2.9658826275698336,35.15239249293369,17.357096727514687
1003,26.5,93.5,27.92408353787365,2.944972732176585,36.7590017344034,19.089165341343893
1007,26.5,94.5,27.41815644657721,3.02035491843406,36.47922120187938,18.357091691275027
1011,26.5,95.5,27.47233544593676,3.0264705741332087,36.551747168336384,18.392923723537127
1015,27.5,69.5,30.905743623555413,4.3427954672815785,43.934130025400144,17.87735722171067
1019,27.5,70.5,30.72883293189538,4.355622269096619,43.79569973918524,17.66196612460552
1023,27.5,71.5,30.56822972995924,4.478394269317075,44.00341253791047,17.13304692200801
1027,27.5,72.5,30.92989166457201,4.6535465743411155,44.89053138759536,16.969251941548663
1031,27.5,73.5,30.23829194327445,4.738703258129681,44.4544017176635,16.02218216888541
1035,27.5,74.5,30.03264057642663,4.727552730663519,44.215298768417185,15.849982384436071
1039,27.5,75.5,29.14308691431726,4.759372029524103,43.42120300288957,14.864970825744948
1043,27.5,76.5,28.69054740455163,4.790770789889484,43.06285977422007,14.31823503488318
1047,27.5,77.5,28.69502435665761,4.868171451366038,43.299538710755726,14.090510002559496
1051,27.5,78.5,28.882869014775814,4.6852711356236965,42.9386824216469,14.82705560790473
1055,27.5,79.5,28.37297144701087,4.3218776104005725,41.338604278212586,15.407338615809152
1059,27.5,80.5,28.41252416839334,3.993969068040875,40.39443137251597,16.430616964270715
1063,27.5,81.5,28.50263075840693,3.934413497802607,40.30587125181475,16.69939026499911
1067,27.5,82.5,28.62826749456522,3.838522958779537,40.14383637090383,17.11269861822661
1071,27.5,83.5,28.507835634171194,3.6864258019938765,39.56711304015282,17.448558228189565
1075,27.5,84.5,28.30283814928669,3.62051776220721,39.16439143590832,17.441284862665054
1079,27.5,88.5,25.17310378252378,2.8572407420616788,33.74482600870881,16.601381556338744
1083,27.5,89.5,25.167065447350545,2.8116079045163302,33.60188916089953,16.732241733801555
1087,27.5,90.5,25.28397758423913,2.783920904589936,33.63574029800894,16.932214870469323
1091,27.5,91.5,26.185050790930706,2.908728316675234,34.911235740956414,17.458865840905005
1095,27.5,92.5,26.94053424558424,2.9586697282584216,35.8165434303595,18.06452506080898
1099,27.5,93.5,27.60912943936821,2.9844687464782784,36.56253567880304,18.655723199933373
1103,27.5,94.5,27.698955891873517,3.0173700483512813,36.75106603692736,18.64684574681967
1107,27.5,95.5,27.719182374362465,3.019795676805739,36.778569404779674,18.659795343945245
1111,28.5,70.5,30.73092749830163,4.832094334378608,45.22721050143746,16.234644495165806
1115,28.5,71.5,30.500336222995927,4.918288248515965,45.25520096854382,15.745471477448028
1119,28.5,72.5,30.08035937737772,4.964548795806771,44.974005764798044,15.186712989957405
1123,28.5,73.5,29.88275822452446,4.990012230223394,44.85279491519464,14.912721533854274
1127,28.5,74.5,29.17497211667799,5.042984358879695,44.30392519331708,14.046019040038907
1131,28.5,75.5,28.82688049949049,4.9119666152707735,43.56278034530281,14.090980653678177
1135,28.5,76.5,28.659642546025815,4.887610478036568,43.32247398013553,13.996811111916113
1139,28.5,77.5,28.192927358355973,4.773026623694419,42.51200722943923,13.873847487272716
1143,28.5,78.5,27.939404198963995,4.491866933253585,41.415004998724754,14.463803399203242
1147,28.5,79.5,26.64742535801631,4.090757149079714,38.91969680525545,14.375153910777163
1151,28.5,80.5,26.87344637253736,3.936771819549224,38.68376183118504,15.06313091388969
1155,28.5,81.5,27.03793172435462,3.884907216389004,38.692653373521644,15.383210075187607
1159,28.5,88.5,25.222017152173912,2.903189071129312,33.931584365561854,16.512449938785974
1163,28.5,91.5,26.74033179619565,2.923126160754849,35.509710278460204,17.97095331393111
1167,28.5,92.5,27.58204629262908,2.987145710034107,36.5434834227314,18.620609162526762
1171,28.5,93.5,27.696122878885678,2.9842889125750247,36.648989616610756,18.74325614116061
1175,28.5,94.5,27.738460511647677,3.003421398785551,36.748724708004325,18.72819631529103
1179,28.5,95.5,27.696091778592123,3.028906448291667,36.782811123467134,18.609372433717123
1183,29.5,72.5,29.348176288552988,5.153335386592709,44.80818244833112,13.888170128774865
1187,29.5,73.5,28.678980157269024,5.130697934052736,44.071073959427224,13.286886355110815
1191,29.5,74.5,28.4922396631284,5.120361904225779,43.85332537580574,13.131153950451068
1195,29.5,75.5,28.06086949898098,4.974330833272688,42.983861998799036,13.137876999162915
1199,29.5,76.5,27.64687741202446,4.848138918881405,42.19129416866868,13.102460655380245
1203,29.5,77.5,26.10662770490829,4.376681963697657,39.236673596001275,12.97658181381532
1207,29.5,78.5,23.936667390370246,3.9035966848142145,35.647457444812886,12.225877335927596
1211,29.5,79.5,23.87592222919497,3.8221710234353936,35.342435299501155,12.409409158888794
1215,29.5,80.5,25.43830697095788,3.919453474895384,37.19666739564404,13.679946546271731
1219,30.5,73.5,27.345813293733016,5.104812108377147,42.660249618864455,12.031376968601576
1223,30.5,74.5,27.500938614215354,5.082455108459458,42.748303939593725,12.25357328883698
1227,30.5,75.5,27.28070229814878,4.994609377226223,42.26453042982745,12.296874166470106
1231,30.5,76.5,25.661142722995926,4.499831771252026,39.16063803675201,12.161647409239846
1235,30.5,77.5,24.14188856759511,4.193296766089664,36.7217788658641,11.561998269326118
1239,30.5,78.5,22.5168270335428,3.9051055135110992,34.23214357407609,10.8015104930095
1243,30.5,79.5,22.62479590455163,3.760049640245549,33.90494482528828,11.344646983814984
1247,30.5,80.5,23.819756340692933,3.8106758104980174,35.251783772187,12.387728909198884
1251,31.5,74.5,27.21902734324049,5.001168697921592,42.22253343700526,12.215521249475715
1255,31.5,75.5,26.287494864215354,4.824147090565579,40.75993613591209,11.815053592518616
1259,31.5,76.5,23.83393124796196,4.518275949872981,37.3887590975809,10.279103398343016
1263,31.5,77.5,22.56031288162364,4.105123356244148,34.87568295035609,10.244942812891198
1267,31.5,78.5,22.19040073225204,4.027159899035885,34.2718804293597,10.108921035144386
1271,31.5,79.5,21.214713037483016,3.7855170135055465,32.57126407799966,9.858161996966377
1275,32.5,74.5,22.100781354025134,5.148398480577733,37.54597679575834,6.655585912291935
1279,32.5,75.5,23.13272604025136,4.846046277678079,37.6708648732856,8.594587207217119
1283,32.5,76.5,21.904362623556384,4.630788881391273,35.796729267730214,8.011995979382563
1287,32.5,77.5,20.15836034848845,4.413608124591037,33.39918472226157,6.917535974715339
1291,32.5,78.5,19.82810326501359,4.144858681550256,32.26267930966436,7.393527220362821
1295,32.5,79.5,18.904086885003395,3.9180456469430487,30.658223825832547,7.149949944174247
1299,33.5,73.5,20.651428881669226,5.267261215855502,36.45321252923573,4.84964523410272
1303,33.5,74.5,20.10967639274796,5.156843233284216,35.580206092600605,4.6391466928953085
