,lat,lon,avg,std,spike,reduction
178,15.5,77.5,32.45553364715676,2.3992997919841588,39.653433023109244,25.25763427120429
182,15.5,78.5,34.01616661372951,2.5274853917863886,41.59862278908868,26.43371043837034
186,15.5,79.5,34.56963481250001,2.722632553719936,42.73753247365981,26.4017371513402
190,15.5,80.5,34.20953209720799,2.8021412980312093,42.61595599130162,25.803108203114363
194,16.5,73.5,29.22611959464652,1.7631541326323958,34.51558199254371,23.93665719674933
198,16.5,74.5,28.89266935783812,1.97501607379872,34.817717579234284,22.96762113644196
202,16.5,75.5,29.490930022540983,2.298128874963404,36.3853166474312,22.59654339765077
206,16.5,76.5,31.80341368263319,2.5667154189139434,39.50355993937502,24.10326742589136
210,16.5,77.5,32.14597829059938,2.7278328096478126,40.32947671954282,23.962479861655947
214,16.5,78.5,32.29626816316599,2.8625074811756224,40.883790606692855,23.70874571963913
218,16.5,79.5,33.591763016649594,2.902571760434676,42.29947829795361,24.88404773534557
222,16.5,80.5,33.9398955185707,2.926413720206544,42.719136679190335,25.16065435795107
226,16.5,81.5,33.75470409375001,2.8694450432646916,42.36303922354409,25.146368963955933
230,16.5,82.5,33.33170468660349,2.646362730264433,41.27079287739679,25.392616495810188
234,17.5,73.5,28.170783398309432,2.066761143574161,34.37106682903191,21.970499967586946
238,17.5,74.5,28.815146428790978,2.2622732991178247,35.60196632614445,22.028326531437507
242,17.5,75.5,30.76546387602459,2.440109054142781,38.08579103845293,23.445136713596245
246,17.5,76.5,32.0393475444416,2.8336231114425843,40.54021687876935,23.538478210113844
250,17.5,77.5,31.677728372566598,2.9578398356068565,40.55124787938718,22.80420886574603
254,17.5,78.5,32.07529237307889,3.121039759968975,41.43841165298582,22.71217309317197
258,17.5,79.5,32.92977488191598,3.2233873750150126,42.59993700696102,23.259612756870947
262,17.5,80.5,32.72171062077357,3.114300087825582,42.06461088425032,23.378810357296814
266,17.5,81.5,32.1831874638832,2.913341180574472,40.92321100560662,23.44316392215979
270,17.5,82.5,31.706368681992828,2.546846827556556,39.34690916466249,24.065828199323157
274,17.5,83.5,31.463244453509226,2.4074551747728883,38.685609977827895,24.240878929190558
278,18.5,72.5,28.98668019390369,1.9667827135101903,34.88702833443426,23.086332053373123
282,18.5,73.5,28.78585126972336,2.1313689421057656,35.17995809604066,22.391744443406058
286,18.5,74.5,29.26252881634221,2.4269927307492924,36.54350700859009,21.98155062409433
290,18.5,75.5,31.29958915548156,2.8188210770171547,39.75605238653303,22.84312592443009
294,18.5,76.5,32.0634320361168,3.0421569397975703,41.18990285550952,22.93696121672409
298,18.5,77.5,31.90512470491803,3.1875323236398514,41.46772167583758,22.34252773399848
302,18.5,78.5,32.00153892661373,3.282518606716045,41.849094746761864,22.153983106465603
306,18.5,79.5,32.59374988178791,3.3495617918370613,42.64243525729909,22.545064506276727
310,18.5,80.5,32.010275808401644,3.2886124910344003,41.87611328150484,22.14443833529843
314,18.5,81.5,31.653643782402664,2.865355371137253,40.249709895814426,23.05757766899091
318,18.5,82.5,31.7058966513832,2.647394220540582,39.648079313004935,23.76371398976145
322,18.5,83.5,31.444186817366802,2.4974621317710057,38.93657321267982,23.951800422053786
326,18.5,84.5,32.409117785988734,2.289148923641932,39.27656455691452,25.541671015062928
330,19.5,72.5,30.23723023091701,2.1486288014165487,36.683116635166655,23.79134382666736
334,19.5,73.5,30.04081307287397,2.297149672351364,36.93226208992807,23.149364055819877
338,19.5,74.5,30.617859806224388,2.781447413074816,38.96220204544883,22.273517566999946
342,19.5,75.5,31.69936202689549,3.05735877333782,40.87143834690895,22.527285706882033
346,19.5,76.5,32.0544801039959,3.3490384616318707,42.101595488891505,22.007364719100288
350,19.5,77.5,32.49628076959529,3.6282945713305623,43.38116448358697,21.611397055603604
354,19.5,78.5,32.71104310053791,3.650797201751661,43.663434705792895,21.758651495282926
358,19.5,79.5,32.787916122438524,3.7258369966373186,43.965427112350476,21.610405132526566
362,19.5,80.5,31.64055868391393,3.531239337003625,42.234276694924816,21.04684067290306
366,19.5,81.5,31.706706682377053,3.4585240581448717,42.082278856811655,21.33113450794244
370,19.5,82.5,31.255092485911888,2.8550094614444332,39.82012087024519,22.690064101578578
374,19.5,83.5,32.112106885373976,2.600154282621138,39.91256973323739,24.311644037510558
378,19.5,84.5,32.35475345747951,2.5394050447787118,39.972968591815636,24.73653832314337
382,19.5,85.5,32.04559521234631,2.1561927437530635,38.5141734436055,25.577016981087127
386,20.5,70.5,32.156316630891396,2.0863312392288367,38.415310348577904,25.897322913204885
390,20.5,71.5,32.059914004994866,2.0931451842833404,38.3393495578449,25.780478452144852
394,20.5,72.5,31.417833933785857,2.199097658857206,38.01512691035747,24.820540957214238
398,20.5,73.5,31.44119656454918,2.4081860674554685,38.665754766915576,24.21663836218277
402,20.5,74.5,31.246113303919053,2.9714676147931987,40.160516148298655,22.33171045953945
406,20.5,75.5,31.759109337090173,3.3454242897678634,41.795382206393754,21.722836467786575
410,20.5,76.5,32.321555054943644,3.5841267147649627,43.07393519923854,21.569174910648762
414,20.5,77.5,32.29920669684939,3.708357188340505,43.424278261870896,21.174135131827875
418,20.5,78.5,32.83038803163422,3.8533950103750487,44.39057306275937,21.270203000509078
422,20.5,79.5,32.279844974897536,3.899132229723925,43.97724166406932,20.582448285725764
426,20.5,80.5,32.46499058683401,3.8332527829662,43.964748935732615,20.96523223793541
430,20.5,81.5,32.175762391777674,3.5688473431661967,42.88230442127626,21.469220362279078
434,20.5,82.5,32.31464761782787,3.460957483467696,42.697520068230965,21.931775167424785
438,20.5,83.5,32.54390413319672,3.2350175973767046,42.248956925326844,22.838851341066604
442,20.5,84.5,32.40845612909836,2.7739889291666757,40.73042291659839,24.08648934159833
446,20.5,85.5,32.09847517738218,2.2380360780382262,38.81258341149685,25.384366943267487
450,20.5,86.5,32.22757096119364,2.1118191174787166,38.563028313629786,25.892113608757487
454,21.5,69.5,31.883747728483605,2.020455350412286,37.945113779720465,25.822381677246746
458,21.5,70.5,32.05720753829406,2.059874487689576,38.23683100136279,25.87758407522533
462,21.5,71.5,32.51634341688013,2.3133692337152247,39.4564511180258,25.576235715734448
466,21.5,72.5,33.00605156659836,2.6643445050608974,40.99908508178105,25.01301805141567
470,21.5,73.5,32.405319804047124,2.9525039869503598,41.26283176489821,23.54780784319605
474,21.5,74.5,32.09822338089139,3.1526522185161867,41.55618003643996,22.640266725342826
478,21.5,75.5,31.917297586577874,3.5643563992045464,42.610366784191505,21.22422838896423
482,21.5,76.5,32.111008851434434,3.8090974186448032,43.53830110736884,20.683716595500016
486,21.5,77.5,31.734004125,3.882412531009664,43.381241718029,20.086766531971012
490,21.5,78.5,31.3317333203125,3.924295642198447,43.10462024690784,19.55884639371716
494,21.5,79.5,31.38624124193135,3.916486484394352,43.1357006951144,19.636781788748294
498,21.5,80.5,32.003231136526644,3.900673506835513,43.70525165703317,20.301210616020104
502,21.5,81.5,32.175616685963114,3.768543027182403,43.481245767510316,20.869987604415904
506,21.5,82.5,32.65161330724897,3.5775883598012883,43.384378386652834,21.91884822784511
510,21.5,83.5,32.39675890881148,3.4130681337539266,42.63596331007326,22.157554507549698
514,21.5,84.5,32.18362348719262,3.2284275572246655,41.868906158866615,22.498340815518628
518,21.5,85.5,32.59391391982582,2.66301568989646,40.58296098951521,24.604866850136446
522,21.5,86.5,32.4073583960041,2.2437908009842644,39.13873079895689,25.675985993051306
526,21.5,87.5,32.05941119492828,1.90960684901366,37.788231741969255,26.330590647887306
530,21.5,88.5,31.970906368980533,1.820167989722581,37.43141033814828,26.51040239981279
534,22.5,69.5,32.325044419185446,2.068049907657054,38.52919414215661,26.12089469621429
538,22.5,70.5,32.3595467001793,2.1580719112765494,38.83376243400895,25.88533096634965
542,22.5,71.5,33.2812849380123,2.677033540965703,41.312385560909405,25.250184315115188
546,22.5,72.5,33.40874525499488,2.8999169580317403,42.1084961290901,24.708994380899657
550,22.5,73.5,33.142361284323776,3.2182186385486395,42.797017199969694,23.487705368677855
554,22.5,74.5,32.110409636398565,3.5028834937393265,42.61906011761654,21.601759155180588
558,22.5,75.5,32.01414570837602,3.774553404209347,43.33780592100407,20.690485495747982
562,22.5,76.5,31.983377606429304,4.04332042607605,44.11333888465745,19.85341632820116
566,22.5,77.5,31.45132892571721,4.054545654991264,43.614965890691,19.287691960743423
570,22.5,78.5,31.21739328265881,4.132647776712295,43.615336612795694,18.81944995252193
574,22.5,79.5,31.429088651639344,3.9978316039345976,43.42258346344314,19.43559383983555
578,22.5,80.5,31.812281840676235,3.985121417040912,43.76764609179897,19.856917589553497
582,22.5,81.5,32.119514971951844,3.823673236272608,43.59053468076967,20.64849526313402
586,22.5,82.5,32.11702744390369,3.5819148582388807,42.862772018620326,21.37128286918705
590,22.5,83.5,32.21224219147029,3.4712994039101144,42.62614040320063,21.798343979739947
594,22.5,84.5,31.960548715035863,3.1337259655985714,41.36172661183158,22.559370818240147
598,22.5,85.5,31.8735513881916,2.8957403199957485,40.56077234817885,23.18633042820435
602,22.5,86.5,32.851621503970286,2.5127658044721564,40.38991891738677,25.313324090553824
606,22.5,87.5,32.62494775678791,2.0185627787800526,38.68063609312807,26.569259420447754
610,22.5,88.5,32.34593240023053,1.8289343366149928,37.83273541007551,26.859129390385558
614,22.5,92.5,30.135384061995644,1.3682548082818624,34.240148486841235,26.030619637150053
618,23.5,68.5,32.328922320128214,2.084807006713689,38.58334334026927,26.07450129998714
622,23.5,69.5,32.56123196285861,2.224564734135802,39.234926165266025,25.887537760451213
626,23.5,70.5,32.96485607377049,2.345471041109536,40.001269197099106,25.928442950441884
630,23.5,71.5,33.053004141649595,2.9081532506077834,41.77746389347294,24.328544389826245
634,23.5,72.5,32.818341782274594,3.247610807966644,42.56117420617453,23.075509358374664
638,23.5,73.5,32.45494329636271,3.334139772549612,42.45736261401153,22.45252397871387
642,23.5,74.5,32.13300693173668,3.6277227376957204,43.01617514482385,21.249838718649517
646,23.5,75.5,32.211715421875,3.8994535686158596,43.910076127722576,20.513354716027422
650,23.5,76.5,32.541096050332996,4.107023048586386,44.86216519609216,20.220026904573835
654,23.5,77.5,32.05134170056353,4.1877786141774935,44.61467754309601,19.488005858031045
658,23.5,78.5,32.09182013857582,4.210908072835123,44.724544357081186,19.459095920070453
662,23.5,79.5,31.89185884170082,4.153353882094022,44.351920487982895,19.431797195418753
666,23.5,80.5,32.462595011910864,4.100576369134072,44.76432411931308,20.160865904508647
670,23.5,81.5,32.33017339959017,3.8403950426845497,43.851358527643825,20.808988271536514
674,23.5,82.5,32.50924922912397,3.637655431805788,43.42221552454134,21.596282933706608
678,23.5,83.5,32.44304056403689,3.5126858757887827,42.98109819140323,21.90498293667053
682,23.5,84.5,32.19229020427766,3.1681622680180546,41.69677700833182,22.687803400223498
686,23.5,85.5,32.10297469326332,2.8637120427895613,40.694110821632,23.511838564894642
690,23.5,86.5,32.881650500640376,2.555397040032008,40.54784162073639,25.215459380544342
694,23.5,87.5,33.3120013208248,2.309835517153612,40.24150787228563,26.38249476936397
698,23.5,88.5,33.14139314216189,2.0038924416792603,39.153070467199676,27.129715817124108
702,23.5,91.5,30.239114550275392,1.3895499231644122,34.40776431976863,26.07046478078216
706,23.5,92.5,30.16395998898425,1.460272582815986,34.54477773743221,25.78314224053629
710,23.5,93.5,30.250347246859786,1.6604304911989636,35.23163872045667,25.26905577326289
714,24.5,68.5,33.44589000128074,2.2550840962311294,40.211142289974134,26.68063771258735
718,24.5,69.5,33.79076557774078,2.3869966290796847,40.95175546497983,26.629775690501727
722,24.5,70.5,33.13037995453381,2.683272278094844,41.180196788818336,25.08056312024928
726,24.5,71.5,33.44236311155225,3.1248874892289664,42.81702557923915,24.06770064386536
730,24.5,72.5,33.531275179815566,3.3275262958410194,43.51385406733863,23.548696292292515
734,24.5,73.5,32.74554252996926,3.4861894210766464,43.20411079319921,22.286974266739325
738,24.5,74.5,33.159015874615775,3.694939104981576,44.24383318956051,22.07419855967105
742,24.5,75.5,33.069031430327875,3.957032840046747,44.94012995046811,21.197932910187625
746,24.5,76.5,33.0306186118084,4.068790242859442,45.23698934038672,20.824247883230072
750,24.5,77.5,33.224058870261274,4.255163586974635,45.98954963118518,20.45856810933737
754,24.5,78.5,33.61464417123462,4.245087764615955,46.349907465082495,20.87938087738676
758,24.5,79.5,33.79237031800718,4.222095706806764,46.45865743842746,21.12608319758689
762,24.5,80.5,33.6662869477459,4.122883324575187,46.03493692147146,21.297636974020342
766,24.5,81.5,33.99936755584017,3.938379021306936,45.81450461976098,22.18423049191936
770,24.5,82.5,33.90263382479508,3.5795149817602536,44.64117877007585,23.164088879514324
774,24.5,83.5,33.96739477113217,3.236006645881412,43.6754147087764,24.259374833487936
778,24.5,84.5,33.366362978867826,3.0283459606216168,42.451400860732676,24.281325097002977
782,24.5,85.5,32.9452111123207,2.8763933401044333,41.574391132634,24.3160310920074
786,24.5,86.5,32.95869909515881,2.4991897111438552,40.45626822859038,25.461129961727252
790,24.5,87.5,33.11354244569672,2.15274794469942,39.571786279794985,26.655298611598464
794,24.5,88.5,33.13973703483607,1.9104159478255156,38.87098487831261,27.40848919135952
798,24.5,91.5,30.271871271166898,1.5418087674672536,34.897297573568665,25.646444968765138
802,24.5,92.5,30.161038339182788,1.5859284333342645,34.91882363918557,25.403253039179987
806,24.5,93.5,30.28114259592465,1.6754000036575334,35.307342606897244,25.25494258495205
810,24.5,94.5,30.287646351403307,1.6918375247116335,35.36315892553821,25.21213377726841
814,25.5,70.5,34.702099645235656,2.9633589986665543,43.592176641235326,25.81202264923599
818,25.5,71.5,34.473071960297126,3.2028281885100687,44.08155652582733,24.86458739476692
822,25.5,72.5,34.012341906378076,3.3119289065077044,43.948128625901205,24.076555186854968
826,25.5,73.5,33.094187983094265,3.5560044262993205,43.76220126199222,22.4261747041963
830,25.5,74.5,33.78482607261782,3.659632353515829,44.763723133165314,22.805929012070326
834,25.5,75.5,34.295517891393445,3.863977706789487,45.8874510117619,22.703584771024985
838,25.5,76.5,34.390370076716195,3.977345769444917,46.32240738505094,22.45833276838145
842,25.5,77.5,34.859315735655734,4.099755429708175,47.15858202478025,22.56004944653121
846,25.5,78.5,34.72924164049693,4.179440764007004,47.26756393251794,22.190919348475923
850,25.5,79.5,34.56883674897541,4.100172468986785,46.869354155935774,22.26831934201505
854,25.5,80.5,34.37826473066086,4.016134905594167,46.42666944744336,22.32986001387836
858,25.5,81.5,34.40714737397541,3.695355032541916,45.493212471601154,23.321082276349664
862,25.5,82.5,34.20358210207479,3.2844527142967377,44.05694024496501,24.35022395918457
866,25.5,83.5,34.15887767686988,2.9867085652468317,43.11900337261037,25.198751981129387
870,25.5,84.5,33.89305181915983,2.7564841515919087,42.16250427393555,25.62359936438411
874,25.5,85.5,33.73548670722337,2.532374794565165,41.33261109091886,26.138362323527872
878,25.5,86.5,33.29591878598873,2.163191978668181,39.78549472199328,26.806342849984194
882,25.5,87.5,32.82014396349898,1.8423360073078745,38.3471519854226,27.293135941575354
886,25.5,88.5,32.591189537781766,1.7084114360613234,37.71642384596573,27.46595522959779
890,25.5,90.5,30.177507029076466,1.5849549152885696,34.932371774942176,25.422642283210763
894,25.5,91.5,30.398759632125014,1.6289444523425425,35.28559298915265,25.51192627509739
898,25.5,92.5,30.480063970791697,1.6644845761724594,35.47351769930908,25.486610242274324
902,25.5,93.5,30.29600051037929,1.7012123316487664,35.39963750532559,25.192363515432998
906,25.5,94.5,31.84440341368704,1.7695266281244215,37.15298329806031,26.53582352931377
910,26.5,70.5,35.29084235169058,3.064016445608482,44.482891688516034,26.098793014865127
914,26.5,71.5,35.0335272289959,3.173091622388121,44.552802096160256,25.514252361831538
918,26.5,72.5,35.05085508580943,3.2146943578361387,44.69493815931784,25.406772012301012
922,26.5,73.5,35.314354150614754,3.4177273033338205,45.56753606061622,25.06117224061329
926,26.5,74.5,35.243662732197755,3.635596728016912,46.150452916248476,24.33687254814701
930,26.5,75.5,35.11423512500001,3.730579706828891,46.30597424548668,23.92249600451333
934,26.5,76.5,35.727016878201844,3.8185952339550906,47.18280258006712,24.27123117633657
938,26.5,77.5,35.56816928778177,3.926309725274507,47.34709846360529,23.789240111958247
942,26.5,78.5,35.48324671080943,4.003586350180393,47.494005761350614,23.47248766026825
946,26.5,79.5,34.9290568598873,3.825156109067901,46.404525187091,23.453588532683593
950,26.5,80.5,34.46971737320697,3.466612757269086,44.86955564501423,24.069879101399714
954,26.5,81.5,34.4151971123207,3.3685300060275,44.52078713040321,24.3096070942382
958,26.5,82.5,34.279710910860665,3.1310590239729565,43.67288798277953,24.886533838941787
962,26.5,83.5,33.92978297451332,2.821852892897549,42.39534165320596,25.46422429582067
966,26.5,84.5,33.58575030122951,2.5412157870478262,41.209397662372986,25.962102940086037
970,26.5,85.5,33.45835794544057,2.3290794866480846,40.445596405384826,26.47111948549632
974,26.5,86.5,32.987261141521515,2.012096291455294,39.0235500158874,26.950972267155638
978,26.5,87.5,29.574086956839142,1.7271872141370577,34.755648599250314,24.392525314427967
982,26.5,88.5,29.095176785860648,1.609426745531398,33.923457022454855,24.266896549266466
986,26.5,89.5,29.1729414243084,1.5759572668442003,33.900813224841,24.4450696237758
990,26.5,90.5,29.30564473498143,1.603796823382632,34.117035205129326,24.494254264833533
994,26.5,91.5,30.54152085871653,1.6695195449859648,35.55007949367443,25.53296222375864
998,26.5,92.5,30.712715048808608,1.7120514706462668,35.8488694607474,25.576560636869807
1002,26.5,93.5,32.23730031744812,1.8034069692848824,37.64752122530276,26.827079409593466
1006,26.5,94.5,31.819087908112262,1.8457978938572168,37.35648158968392,26.28169422654061
1010,26.5,95.5,31.82641538538461,1.8931984540178772,37.506010747438246,26.146820023330985
1014,27.5,69.5,35.30745097345133,3.1047636390060465,44.621741890469465,25.99316005643319
1018,27.5,70.5,35.335287257622326,3.20636466053097,44.95438123921525,25.716193276029426
1022,27.5,71.5,35.69708475509157,3.19803237910794,45.2911818924154,26.102987617767763
1026,27.5,72.5,36.57221107620389,3.21459067304336,46.21598309533397,26.928439057073806
1030,27.5,73.5,36.477761533683406,3.3258888954061496,46.455428219901854,26.50009484746496
1034,27.5,74.5,36.45134899820697,3.3703462536552364,46.56238775917268,26.340310237241262
1038,27.5,75.5,35.9019321826332,3.5069219750747616,46.42269810785749,25.381166257408925
1042,27.5,76.5,35.814748840163944,3.6085554385461385,46.64041515580235,24.989082524525532
1046,27.5,77.5,35.79696452228484,3.695044681951834,46.88209856814034,24.711830476429334
1050,27.5,78.5,35.593667000768434,3.789027093534312,46.96074828137138,24.226585720165506
1054,27.5,79.5,34.831618959656765,3.4336407777171005,45.13254129280808,24.530696626505467
1058,27.5,80.5,34.39390112051742,3.2841013085445034,44.24620504615093,24.54159719488391
1062,27.5,81.5,34.23602632658811,3.1944611774403366,43.81940985890912,24.652642794267106
1066,27.5,82.5,34.08397107402664,2.974187865190199,43.00653466959725,25.16140747845605
1070,27.5,83.5,33.80484162295082,2.7599662635080504,42.08474041347497,25.52494283242667
1074,27.5,84.5,33.55359191995389,2.53908167187556,41.170836935580574,25.936346904327216
1078,27.5,88.5,28.904611333888322,1.6415280914334631,33.829195608188705,23.980027059587933
1082,27.5,89.5,28.90411786409632,1.5963688521449866,33.69322442053129,24.115011307661362
1086,27.5,90.5,29.067857017548352,1.6245126007481947,33.941394819792926,24.194319215303768
1090,27.5,91.5,30.4117725290802,1.6945491480235133,35.495419973150725,25.328125085009656
1094,27.5,92.5,31.498623238022038,1.783779924662804,36.849963012010456,26.147283464033624
1098,27.5,93.5,31.99478664450423,1.8725780115894253,37.61252067927251,26.37705260973595
1102,27.5,94.5,32.101162325000004,1.9154167165831482,37.847412474749454,26.354912175250558
1106,27.5,95.5,32.111888265128215,1.9314883062133217,37.906353183768175,26.317423346488237
1110,28.5,70.5,37.04257576490958,3.151486527601324,46.49703534771355,27.58811618210561
1114,28.5,71.5,37.171502019853975,3.1526870061032413,46.6295630381637,27.71344100154426
1118,28.5,72.5,37.09948192123464,3.189673758156716,46.66850319570479,27.53046064676449
1122,28.5,73.5,37.083943897284826,3.2459038056881284,46.82165531434922,27.34623248022045
1126,28.5,74.5,36.89000776921106,3.3513499902527863,46.94405773996942,26.8359577984527
1130,28.5,75.5,36.26667086782786,3.4666801666454563,46.66671136776422,25.8666303678915
1134,28.5,76.5,36.25233535271517,3.4788062564689795,46.6887541221221,25.815916583308226
1138,28.5,77.5,35.60613756672643,3.516825727113275,46.156614748066254,25.05566038538661
1142,28.5,78.5,34.957454348488724,3.3737660918434984,45.078752624019224,24.836156072958232
1146,28.5,79.5,33.043226569800204,3.1779498733673663,42.57707618990229,23.509376949698108
1150,28.5,80.5,33.01451675307377,3.1314669689122967,42.408917659810655,23.62011584633688
1154,28.5,81.5,32.95606219377561,3.0460710324924007,42.09427529125281,23.81784909629841
1158,28.5,88.5,28.992544000384267,1.6306123473244054,33.88438104235749,24.10070695841105
1162,28.5,91.5,31.037974538944397,1.7233532402453595,36.208034259680474,25.867914818208323
1166,28.5,92.5,32.049109801434795,1.8395910298585243,37.56788289101036,26.530336711859217
1170,28.5,93.5,32.02437493554587,1.8920057557944217,37.70039220292914,26.34835766816261
1174,28.5,94.5,32.04230675355998,1.9485649533460747,37.888001613598206,26.19661189352175
1178,28.5,95.5,32.07512161480052,1.9792270481324152,38.01280275919776,26.13744047040327
1182,29.5,72.5,37.357556613630535,3.1202465184173698,46.718296168882645,27.996817058378433
1186,29.5,73.5,36.84320039472336,3.2331525754635186,46.542658121113924,27.14374266833281
1190,29.5,74.5,36.768340358478476,3.2479052967893924,46.512056248846655,27.024624468110307
1194,29.5,75.5,36.00856733363217,3.324404847078993,45.98178187486916,26.03535279239519
1198,29.5,76.5,35.426892072617825,3.354811414321317,45.49132631558177,25.362457829653874
1202,29.5,77.5,33.14082983824283,3.163448119738022,42.6311741974569,23.650485479028763
1206,29.5,78.5,30.324723251408816,2.9399684189568083,39.14462850827924,21.50481799453839
1210,29.5,79.5,30.162414829533812,2.8722260125775536,38.77909286726647,21.545736791801147
1214,29.5,80.5,31.645441835809425,2.9307071006046987,40.43756313762353,22.853320533995326
1218,30.5,73.5,36.151101286757175,3.292529472883869,46.02868970540878,26.27351286810557
1222,30.5,74.5,36.18079539549181,3.3064193825001933,46.100053542992384,26.261537247991228
1226,30.5,75.5,35.74559407210553,3.3005361452506867,45.64720250785759,25.84398563635348
1230,30.5,76.5,33.27165431890369,3.1583921795488066,42.746830857550115,23.796477780257266
1234,30.5,77.5,31.11845994428791,2.9421455819018862,39.94489668999357,22.292023198582253
1238,30.5,78.5,28.99231650499488,2.8267134308396824,37.47245679751393,20.51217621247583
1242,30.5,79.5,28.866916180071726,2.7939046127359517,37.24863001827958,20.485202341863868
1246,30.5,80.5,30.068596101050204,2.805505685441108,38.48511315737353,21.65207904472688
1250,31.5,74.5,35.9046545850096,3.2798726186021727,45.74427244081612,26.06503672920309
1254,31.5,75.5,34.65444944006147,3.261407034612488,44.43867054389894,24.870228336224013
1258,31.5,76.5,31.61868670005123,2.9531504861353035,40.478138158457135,22.75923524164532
1262,31.5,77.5,29.54818952984119,2.7520807759864256,37.804431857800466,21.29194720188191
1266,31.5,78.5,29.033348823642417,2.6576952499631226,37.00643457353178,21.060263073753053
1270,31.5,79.5,27.684660041495906,2.581358847966232,35.4287365853946,19.94058349759721
1274,32.5,74.5,31.75956374964766,2.7529767446857534,40.01849398370492,23.5006335155904
1278,32.5,75.5,31.793242439974374,2.7992394029862857,40.19096064893324,23.39552423101552
1282,32.5,76.5,30.24514576511271,2.6900496547241106,38.31529472928504,22.174996800940374
1286,32.5,77.5,28.609417102715163,2.505942175700995,36.127243629818146,21.091590575612177
1290,32.5,78.5,27.686340983990775,2.4725974219588167,35.10413324986723,20.268548718114328
1294,32.5,79.5,26.311665640240783,2.3747312598214805,33.43585941970523,19.18747186077634
1298,33.5,73.5,30.747330106944265,2.6925186501339367,38.82488605734608,22.669774156542452
